         Time        Latgd         Long        Altkm
       68.800     65.44842   -147.44791      103.611
       68.900     65.44909   -147.44783      103.805
       69.000     65.44976   -147.44775      103.999
       69.100     65.45043   -147.44767      104.193
       69.200     65.45110   -147.44760      104.387
       69.300     65.45177   -147.44752      104.580
       69.400     65.45244   -147.44744      104.774
       69.500     65.45311   -147.44736      104.968
       69.600     65.45378   -147.44728      105.161
       69.700     65.45445   -147.44720      105.355
       69.800     65.45512   -147.44712      105.548
       69.900     65.45579   -147.44705      105.741
       70.000     65.45646   -147.44697      105.934
       70.100     65.45713   -147.44689      106.127
       70.200     65.45780   -147.44681      106.320
       70.300     65.45847   -147.44673      106.513
       70.400     65.45914   -147.44665      106.706
       70.500     65.45981   -147.44658      106.899
       70.600     65.46048   -147.44650      107.091
       70.700     65.46115   -147.44642      107.284
       70.800     65.46182   -147.44634      107.476
       70.900     65.46249   -147.44626      107.668
       71.000     65.46316   -147.44618      107.861
       71.100     65.46383   -147.44610      108.053
       71.200     65.46450   -147.44603      108.245
       71.300     65.46517   -147.44595      108.437
       71.400     65.46584   -147.44587      108.628
       71.500     65.46651   -147.44579      108.820
       71.600     65.46718   -147.44571      109.012
       71.700     65.46785   -147.44563      109.203
       71.800     65.46852   -147.44556      109.395
       71.900     65.46918   -147.44548      109.586
       72.000     65.46985   -147.44540      109.777
       72.100     65.47052   -147.44532      109.968
       72.200     65.47119   -147.44524      110.159
       72.300     65.47186   -147.44516      110.350
       72.400     65.47253   -147.44509      110.541
       72.500     65.47320   -147.44501      110.732
       72.600     65.47387   -147.44493      110.923
       72.700     65.47454   -147.44485      111.113
       72.800     65.47521   -147.44477      111.304
       72.900     65.47587   -147.44469      111.494
       73.000     65.47654   -147.44461      111.685
       73.100     65.47721   -147.44454      111.875
       73.200     65.47788   -147.44446      112.065
       73.300     65.47855   -147.44438      112.255
       73.400     65.47922   -147.44430      112.445
       73.500     65.47989   -147.44422      112.635
       73.600     65.48055   -147.44414      112.825
       73.700     65.48122   -147.44407      113.014
       73.800     65.48189   -147.44399      113.204
       73.900     65.48256   -147.44391      113.393
       74.000     65.48323   -147.44383      113.583
       74.100     65.48390   -147.44375      113.772
       74.200     65.48457   -147.44367      113.961
       74.300     65.48523   -147.44360      114.150
       74.400     65.48590   -147.44352      114.339
       74.500     65.48657   -147.44344      114.528
       74.600     65.48724   -147.44336      114.717
       74.700     65.48791   -147.44328      114.906
       74.800     65.48857   -147.44321      115.094
       74.900     65.48924   -147.44313      115.283
       75.000     65.48991   -147.44305      115.471
       75.100     65.49058   -147.44297      115.659
       75.200     65.49125   -147.44289      115.848
       75.300     65.49191   -147.44281      116.036
       75.400     65.49258   -147.44274      116.224
       75.500     65.49325   -147.44266      116.412
       75.600     65.49392   -147.44258      116.600
       75.700     65.49458   -147.44250      116.788
       75.800     65.49525   -147.44242      116.975
       75.900     65.49592   -147.44234      117.163
       76.000     65.49659   -147.44227      117.350
       76.100     65.49725   -147.44219      117.538
       76.200     65.49792   -147.44211      117.725
       76.300     65.49859   -147.44203      117.912
       76.400     65.49926   -147.44195      118.099
       76.500     65.49992   -147.44187      118.286
       76.600     65.50059   -147.44180      118.473
       76.700     65.50126   -147.44172      118.660
       76.800     65.50193   -147.44164      118.847
       76.900     65.50259   -147.44156      119.033
       77.000     65.50326   -147.44148      119.220
       77.100     65.50393   -147.44141      119.407
       77.200     65.50459   -147.44133      119.593
       77.300     65.50526   -147.44125      119.779
       77.400     65.50593   -147.44117      119.965
       77.500     65.50660   -147.44109      120.151
       77.600     65.50726   -147.44101      120.337
       77.700     65.50793   -147.44094      120.523
       77.800     65.50860   -147.44086      120.709
       77.900     65.50926   -147.44078      120.895
       78.000     65.50993   -147.44070      121.080
       78.100     65.51060   -147.44062      121.266
       78.200     65.51126   -147.44054      121.451
       78.300     65.51193   -147.44047      121.637
       78.400     65.51260   -147.44039      121.822
       78.500     65.51326   -147.44031      122.007
       78.600     65.51393   -147.44023      122.192
       78.700     65.51460   -147.44015      122.377
       78.800     65.51526   -147.44008      122.562
       78.900     65.51593   -147.44000      122.747
       79.000     65.51660   -147.43992      122.931
       79.100     65.51726   -147.43984      123.116
       79.200     65.51793   -147.43976      123.301
       79.300     65.51859   -147.43968      123.485
       79.400     65.51926   -147.43961      123.669
       79.500     65.51993   -147.43953      123.854
       79.600     65.52059   -147.43945      124.038
       79.700     65.52126   -147.43937      124.222
       79.800     65.52193   -147.43929      124.406
       79.900     65.52259   -147.43922      124.589
       80.000     65.52326   -147.43914      124.773
       80.100     65.52392   -147.43906      124.957
       80.200     65.52459   -147.43898      125.140
       80.300     65.52526   -147.43890      125.324
       80.400     65.52592   -147.43883      125.507
       80.500     65.52659   -147.43875      125.691
       80.600     65.52725   -147.43867      125.874
       80.700     65.52792   -147.43859      126.057
       80.800     65.52858   -147.43851      126.240
       80.900     65.52925   -147.43843      126.423
       81.000     65.52992   -147.43836      126.605
       81.100     65.53058   -147.43828      126.788
       81.200     65.53125   -147.43820      126.971
       81.300     65.53191   -147.43812      127.153
       81.400     65.53258   -147.43804      127.336
       81.500     65.53324   -147.43797      127.518
       81.600     65.53391   -147.43789      127.700
       81.700     65.53457   -147.43781      127.883
       81.800     65.53524   -147.43773      128.065
       81.900     65.53591   -147.43765      128.247
       82.000     65.53657   -147.43758      128.428
       82.100     65.53724   -147.43750      128.610
       82.200     65.53790   -147.43742      128.792
       82.300     65.53857   -147.43734      128.974
       82.400     65.53923   -147.43726      129.155
       82.500     65.53990   -147.43719      129.336
       82.600     65.54056   -147.43711      129.518
       82.700     65.54123   -147.43703      129.699
       82.800     65.54189   -147.43695      129.880
       82.900     65.54256   -147.43687      130.061
       83.000     65.54322   -147.43679      130.242
       83.100     65.54389   -147.43672      130.423
       83.200     65.54455   -147.43664      130.604
       83.300     65.54522   -147.43656      130.784
       83.400     65.54588   -147.43648      130.965
       83.500     65.54654   -147.43640      131.145
       83.600     65.54721   -147.43633      131.326
       83.700     65.54787   -147.43625      131.506
       83.800     65.54854   -147.43617      131.686
       83.900     65.54920   -147.43609      131.866
       84.000     65.54987   -147.43601      132.046
       84.100     65.55053   -147.43594      132.226
       84.200     65.55120   -147.43586      132.406
       84.300     65.55186   -147.43578      132.586
       84.400     65.55253   -147.43570      132.765
       84.500     65.55319   -147.43562      132.945
       84.600     65.55385   -147.43555      133.124
       84.700     65.55452   -147.43547      133.304
       84.800     65.55518   -147.43539      133.483
       84.900     65.55585   -147.43531      133.662
       85.000     65.55651   -147.43523      133.841
       85.100     65.55717   -147.43516      134.020
       85.200     65.55784   -147.43508      134.199
       85.300     65.55850   -147.43500      134.378
       85.400     65.55917   -147.43492      134.557
       85.500     65.55983   -147.43484      134.735
       85.600     65.56049   -147.43477      134.914
       85.700     65.56116   -147.43469      135.092
       85.800     65.56182   -147.43461      135.270
       85.900     65.56249   -147.43453      135.449
       86.000     65.56315   -147.43445      135.627
       86.100     65.56381   -147.43438      135.805
       86.200     65.56448   -147.43430      135.983
       86.300     65.56514   -147.43422      136.161
       86.400     65.56580   -147.43414      136.338
       86.500     65.56647   -147.43406      136.516
       86.600     65.56713   -147.43399      136.694
       86.700     65.56780   -147.43391      136.871
       86.800     65.56846   -147.43383      137.049
       86.900     65.56912   -147.43375      137.226
       87.000     65.56979   -147.43367      137.403
       87.100     65.57045   -147.43360      137.580
       87.200     65.57111   -147.43352      137.757
       87.300     65.57178   -147.43344      137.934
       87.400     65.57244   -147.43336      138.111
       87.500     65.57310   -147.43328      138.288
       87.600     65.57377   -147.43321      138.464
       87.700     65.57443   -147.43313      138.641
       87.800     65.57509   -147.43305      138.817
       87.900     65.57575   -147.43297      138.994
       88.000     65.57642   -147.43289      139.170
       88.100     65.57708   -147.43282      139.346
       88.200     65.57774   -147.43274      139.522
       88.300     65.57841   -147.43266      139.698
       88.400     65.57907   -147.43258      139.874
       88.500     65.57973   -147.43250      140.050
       88.600     65.58039   -147.43243      140.226
       88.700     65.58106   -147.43235      140.401
       88.800     65.58172   -147.43227      140.577
       88.900     65.58238   -147.43219      140.752
       89.000     65.58305   -147.43211      140.928
       89.100     65.58371   -147.43204      141.103
       89.200     65.58437   -147.43196      141.278
       89.300     65.58503   -147.43188      141.453
       89.400     65.58570   -147.43180      141.628
       89.500     65.58636   -147.43172      141.803
       89.600     65.58702   -147.43165      141.978
       89.700     65.58768   -147.43157      142.153
       89.800     65.58835   -147.43149      142.327
       89.900     65.58901   -147.43141      142.502
       90.000     65.58967   -147.43133      142.676
       90.100     65.59033   -147.43126      142.850
       90.200     65.59100   -147.43118      143.025
       90.300     65.59166   -147.43110      143.199
       90.400     65.59232   -147.43102      143.373
       90.500     65.59298   -147.43094      143.547
       90.600     65.59364   -147.43087      143.721
       90.700     65.59431   -147.43079      143.894
       90.800     65.59497   -147.43071      144.068
       90.900     65.59563   -147.43063      144.242
       91.000     65.59629   -147.43056      144.415
       91.100     65.59695   -147.43048      144.588
       91.200     65.59762   -147.43040      144.762
       91.300     65.59828   -147.43032      144.935
       91.400     65.59894   -147.43024      145.108
       91.500     65.59960   -147.43017      145.281
       91.600     65.60026   -147.43009      145.454
       91.700     65.60092   -147.43001      145.627
       91.800     65.60159   -147.42993      145.800
       91.900     65.60225   -147.42985      145.972
       92.000     65.60291   -147.42978      146.145
       92.100     65.60357   -147.42970      146.317
       92.200     65.60423   -147.42962      146.490
       92.300     65.60489   -147.42954      146.662
       92.400     65.60556   -147.42946      146.834
       92.500     65.60622   -147.42939      147.006
       92.600     65.60688   -147.42931      147.178
       92.700     65.60754   -147.42923      147.350
       92.800     65.60820   -147.42915      147.522
       92.900     65.60886   -147.42907      147.694
       93.000     65.60952   -147.42900      147.865
       93.100     65.61018   -147.42892      148.037
       93.200     65.61085   -147.42884      148.208
       93.300     65.61151   -147.42876      148.379
       93.400     65.61217   -147.42869      148.551
       93.500     65.61283   -147.42861      148.722
       93.600     65.61349   -147.42853      148.893
       93.700     65.61415   -147.42845      149.064
       93.800     65.61481   -147.42837      149.235
       93.900     65.61547   -147.42830      149.406
       94.000     65.61613   -147.42822      149.576
       94.100     65.61679   -147.42814      149.747
       94.200     65.61746   -147.42806      149.917
       94.300     65.61812   -147.42798      150.088
       94.400     65.61878   -147.42791      150.258
       94.500     65.61944   -147.42783      150.428
       94.600     65.62010   -147.42775      150.598
       94.700     65.62076   -147.42767      150.769
       94.800     65.62142   -147.42759      150.938
       94.900     65.62208   -147.42752      151.108
       95.000     65.62274   -147.42744      151.278
       95.100     65.62340   -147.42736      151.448
       95.200     65.62406   -147.42728      151.617
       95.300     65.62472   -147.42720      151.787
       95.400     65.62538   -147.42713      151.956
       95.500     65.62604   -147.42705      152.126
       95.600     65.62670   -147.42697      152.295
       95.700     65.62736   -147.42689      152.464
       95.800     65.62802   -147.42682      152.633
       95.900     65.62868   -147.42674      152.802
       96.000     65.62934   -147.42666      152.971
       96.100     65.63000   -147.42658      153.139
       96.200     65.63066   -147.42650      153.308
       96.300     65.63132   -147.42643      153.477
       96.400     65.63198   -147.42635      153.645
       96.500     65.63264   -147.42627      153.813
       96.600     65.63330   -147.42619      153.982
       96.700     65.63396   -147.42611      154.150
       96.800     65.63462   -147.42604      154.318
       96.900     65.63528   -147.42596      154.486
       97.000     65.63594   -147.42588      154.654
       97.100     65.63660   -147.42580      154.822
       97.200     65.63726   -147.42572      154.989
       97.300     65.63792   -147.42565      155.157
       97.400     65.63858   -147.42557      155.325
       97.500     65.63924   -147.42549      155.492
       97.600     65.63990   -147.42541      155.659
       97.700     65.64056   -147.42534      155.827
       97.800     65.64122   -147.42526      155.994
       97.900     65.64188   -147.42518      156.161
       98.000     65.64254   -147.42510      156.328
       98.100     65.64320   -147.42502      156.495
       98.200     65.64386   -147.42495      156.662
       98.300     65.64452   -147.42487      156.828
       98.400     65.64518   -147.42479      156.995
       98.500     65.64584   -147.42471      157.161
       98.600     65.64650   -147.42463      157.328
       98.700     65.64716   -147.42456      157.494
       98.800     65.64782   -147.42448      157.660
       98.900     65.64847   -147.42440      157.827
       99.000     65.64913   -147.42432      157.993
       99.100     65.64979   -147.42424      158.159
       99.200     65.65045   -147.42417      158.324
       99.300     65.65111   -147.42409      158.490
       99.400     65.65177   -147.42401      158.656
       99.500     65.65243   -147.42393      158.822
       99.600     65.65309   -147.42386      158.987
       99.700     65.65375   -147.42378      159.152
       99.800     65.65441   -147.42370      159.318
       99.900     65.65506   -147.42362      159.483
      100.000     65.65572   -147.42354      159.648
      100.100     65.65638   -147.42347      159.813
      100.200     65.65704   -147.42339      159.978
      100.300     65.65770   -147.42331      160.143
      100.400     65.65836   -147.42323      160.308
      100.500     65.65902   -147.42315      160.472
      100.600     65.65968   -147.42308      160.637
      100.700     65.66033   -147.42300      160.801
      100.800     65.66099   -147.42292      160.966
      100.900     65.66165   -147.42284      161.130
      101.000     65.66231   -147.42276      161.294
      101.100     65.66297   -147.42269      161.458
      101.200     65.66363   -147.42261      161.622
      101.300     65.66429   -147.42253      161.786
      101.400     65.66494   -147.42245      161.950
      101.500     65.66560   -147.42238      162.114
      101.600     65.66626   -147.42230      162.278
      101.700     65.66692   -147.42222      162.441
      101.800     65.66758   -147.42214      162.605
      101.900     65.66823   -147.42206      162.768
      102.000     65.66889   -147.42199      162.931
      102.100     65.66955   -147.42191      163.094
      102.200     65.67021   -147.42183      163.258
      102.300     65.67087   -147.42175      163.421
      102.400     65.67153   -147.42167      163.583
      102.500     65.67218   -147.42160      163.746
      102.600     65.67284   -147.42152      163.909
      102.700     65.67350   -147.42144      164.072
      102.800     65.67416   -147.42136      164.234
      102.900     65.67481   -147.42128      164.397
      103.000     65.67547   -147.42121      164.559
      103.100     65.67613   -147.42113      164.721
      103.200     65.67679   -147.42105      164.883
      103.300     65.67745   -147.42097      165.045
      103.400     65.67810   -147.42089      165.207
      103.500     65.67876   -147.42082      165.369
      103.600     65.67942   -147.42074      165.531
      103.700     65.68008   -147.42066      165.693
      103.800     65.68073   -147.42058      165.854
      103.900     65.68139   -147.42051      166.016
      104.000     65.68205   -147.42043      166.177
      104.100     65.68271   -147.42035      166.339
      104.200     65.68336   -147.42027      166.500
      104.300     65.68402   -147.42019      166.661
      104.400     65.68468   -147.42012      166.822
      104.500     65.68534   -147.42004      166.983
      104.600     65.68599   -147.41996      167.144
      104.700     65.68665   -147.41988      167.305
      104.800     65.68731   -147.41980      167.465
      104.900     65.68796   -147.41973      167.626
      105.000     65.68862   -147.41965      167.787
      105.100     65.68928   -147.41957      167.947
      105.200     65.68994   -147.41949      168.107
      105.300     65.69059   -147.41941      168.268
      105.400     65.69125   -147.41934      168.428
      105.500     65.69191   -147.41926      168.588
      105.600     65.69256   -147.41918      168.748
      105.700     65.69322   -147.41910      168.908
      105.800     65.69388   -147.41902      169.067
      105.900     65.69453   -147.41895      169.227
      106.000     65.69519   -147.41887      169.387
      106.100     65.69585   -147.41879      169.546
      106.200     65.69651   -147.41871      169.705
      106.300     65.69716   -147.41864      169.865
      106.400     65.69782   -147.41856      170.024
      106.500     65.69848   -147.41848      170.183
      106.600     65.69913   -147.41840      170.342
      106.700     65.69979   -147.41832      170.501
      106.800     65.70045   -147.41825      170.660
      106.900     65.70110   -147.41817      170.819
      107.000     65.70176   -147.41809      170.977
      107.100     65.70241   -147.41801      171.136
      107.200     65.70307   -147.41793      171.294
      107.300     65.70373   -147.41786      171.453
      107.400     65.70438   -147.41778      171.611
      107.500     65.70504   -147.41770      171.769
      107.600     65.70570   -147.41762      171.927
      107.700     65.70635   -147.41754      172.085
      107.800     65.70701   -147.41747      172.243
      107.900     65.70767   -147.41739      172.401
      108.000     65.70832   -147.41731      172.559
      108.100     65.70898   -147.41723      172.716
      108.200     65.70963   -147.41715      172.874
      108.300     65.71029   -147.41708      173.031
      108.400     65.71095   -147.41700      173.189
      108.500     65.71160   -147.41692      173.346
      108.600     65.71226   -147.41684      173.503
      108.700     65.71291   -147.41676      173.660
      108.800     65.71357   -147.41669      173.817
      108.900     65.71423   -147.41661      173.974
      109.000     65.71488   -147.41653      174.131
      109.100     65.71554   -147.41645      174.288
      109.200     65.71619   -147.41637      174.444
      109.300     65.71685   -147.41630      174.601
      109.400     65.71750   -147.41622      174.757
      109.500     65.71816   -147.41614      174.914
      109.600     65.71882   -147.41606      175.070
      109.700     65.71947   -147.41598      175.226
      109.800     65.72013   -147.41591      175.382
      109.900     65.72078   -147.41583      175.538
      110.000     65.72144   -147.41575      175.694
      110.100     65.72209   -147.41567      175.850
      110.200     65.72275   -147.41559      176.006
      110.300     65.72340   -147.41552      176.161
      110.400     65.72406   -147.41544      176.317
      110.500     65.72472   -147.41536      176.472
      110.600     65.72537   -147.41528      176.628
      110.700     65.72603   -147.41520      176.783
      110.800     65.72668   -147.41513      176.938
      110.900     65.72734   -147.41505      177.093
      111.000     65.72799   -147.41497      177.248
      111.100     65.72865   -147.41489      177.403
      111.200     65.72930   -147.41481      177.558
      111.300     65.72996   -147.41474      177.712
      111.400     65.73061   -147.41466      177.867
      111.500     65.73127   -147.41458      178.021
      111.600     65.73192   -147.41450      178.176
      111.700     65.73258   -147.41442      178.330
      111.800     65.73323   -147.41435      178.484
      111.900     65.73389   -147.41427      178.639
      112.000     65.73454   -147.41419      178.793
      112.100     65.73520   -147.41411      178.947
      112.200     65.73585   -147.41403      179.100
      112.300     65.73651   -147.41396      179.254
      112.400     65.73716   -147.41388      179.408
      112.500     65.73782   -147.41380      179.561
      112.600     65.73847   -147.41372      179.715
      112.700     65.73913   -147.41364      179.868
      112.800     65.73978   -147.41357      180.022
      112.900     65.74044   -147.41349      180.175
      113.000     65.74109   -147.41341      180.328
      113.100     65.74174   -147.41333      180.481
      113.200     65.74240   -147.41325      180.634
      113.300     65.74305   -147.41318      180.787
      113.400     65.74371   -147.41310      180.940
      113.500     65.74436   -147.41302      181.092
      113.600     65.74502   -147.41294      181.245
      113.700     65.74567   -147.41286      181.397
      113.800     65.74633   -147.41279      181.550
      113.900     65.74698   -147.41271      181.702
      114.000     65.74763   -147.41263      181.854
      114.100     65.74829   -147.41255      182.006
      114.200     65.74894   -147.41247      182.158
      114.300     65.74960   -147.41240      182.310
      114.400     65.75025   -147.41232      182.462
      114.500     65.75091   -147.41224      182.614
      114.600     65.75156   -147.41216      182.766
      114.700     65.75221   -147.41208      182.917
      114.800     65.75287   -147.41201      183.069
      114.900     65.75352   -147.41193      183.220
      115.000     65.75418   -147.41185      183.371
      115.100     65.75483   -147.41177      183.523
      115.200     65.75548   -147.41169      183.674
      115.300     65.75614   -147.41161      183.825
      115.400     65.75679   -147.41154      183.976
      115.500     65.75744   -147.41146      184.126
      115.600     65.75810   -147.41138      184.277
      115.700     65.75875   -147.41130      184.428
      115.800     65.75941   -147.41122      184.578
      115.900     65.76006   -147.41115      184.729
      116.000     65.76071   -147.41107      184.879
      116.100     65.76137   -147.41099      185.029
      116.200     65.76202   -147.41091      185.180
      116.300     65.76267   -147.41083      185.330
      116.400     65.76333   -147.41076      185.480
      116.500     65.76398   -147.41068      185.630
      116.600     65.76463   -147.41060      185.779
      116.700     65.76529   -147.41052      185.929
      116.800     65.76594   -147.41044      186.079
      116.900     65.76659   -147.41036      186.228
      117.000     65.76725   -147.41029      186.378
      117.100     65.76790   -147.41021      186.527
      117.200     65.76856   -147.41013      186.676
      117.300     65.76921   -147.41005      186.826
      117.400     65.76986   -147.40997      186.975
      117.500     65.77051   -147.40990      187.124
      117.600     65.77117   -147.40982      187.273
      117.700     65.77182   -147.40974      187.421
      117.800     65.77247   -147.40966      187.570
      117.900     65.77313   -147.40958      187.719
      118.000     65.77378   -147.40951      187.867
      118.100     65.77443   -147.40943      188.016
      118.200     65.77509   -147.40935      188.164
      118.300     65.77574   -147.40927      188.312
      118.400     65.77639   -147.40919      188.460
      118.500     65.77705   -147.40911      188.609
      118.600     65.77770   -147.40904      188.757
      118.700     65.77835   -147.40896      188.904
      118.800     65.77900   -147.40888      189.052
      118.900     65.77966   -147.40880      189.200
      119.000     65.78031   -147.40872      189.348
      119.100     65.78096   -147.40865      189.495
      119.200     65.78161   -147.40857      189.643
      119.300     65.78227   -147.40849      189.790
      119.400     65.78292   -147.40841      189.937
      119.500     65.78357   -147.40833      190.084
      119.600     65.78423   -147.40825      190.231
      119.700     65.78488   -147.40818      190.378
      119.800     65.78553   -147.40810      190.525
      119.900     65.78618   -147.40802      190.672
      120.000     65.78684   -147.40794      190.819
      120.100     65.78749   -147.40786      190.965
      120.200     65.78814   -147.40779      191.112
      120.300     65.78879   -147.40771      191.258
      120.400     65.78944   -147.40763      191.405
      120.500     65.79010   -147.40755      191.551
      120.600     65.79075   -147.40747      191.697
      120.700     65.79140   -147.40739      191.843
      120.800     65.79205   -147.40732      191.989
      120.900     65.79271   -147.40724      192.135
      121.000     65.79336   -147.40716      192.281
      121.100     65.79401   -147.40708      192.426
      121.200     65.79466   -147.40700      192.572
      121.300     65.79531   -147.40692      192.717
      121.400     65.79597   -147.40685      192.863
      121.500     65.79662   -147.40677      193.008
      121.600     65.79727   -147.40669      193.153
      121.700     65.79792   -147.40661      193.299
      121.800     65.79857   -147.40653      193.444
      121.900     65.79923   -147.40645      193.589
      122.000     65.79988   -147.40638      193.733
      122.100     65.80053   -147.40630      193.878
      122.200     65.80118   -147.40622      194.023
      122.300     65.80183   -147.40614      194.167
      122.400     65.80249   -147.40606      194.312
      122.500     65.80314   -147.40599      194.456
      122.600     65.80379   -147.40591      194.601
      122.700     65.80444   -147.40583      194.745
      122.800     65.80509   -147.40575      194.889
      122.900     65.80574   -147.40567      195.033
      123.000     65.80640   -147.40559      195.177
      123.100     65.80705   -147.40552      195.321
      123.200     65.80770   -147.40544      195.465
      123.300     65.80835   -147.40536      195.608
      123.400     65.80900   -147.40528      195.752
      123.500     65.80965   -147.40520      195.895
      123.600     65.81030   -147.40512      196.039
      123.700     65.81096   -147.40505      196.182
      123.800     65.81161   -147.40497      196.325
      123.900     65.81226   -147.40489      196.468
      124.000     65.81291   -147.40481      196.611
      124.100     65.81356   -147.40473      196.754
      124.200     65.81421   -147.40465      196.897
      124.300     65.81486   -147.40458      197.040
      124.400     65.81551   -147.40450      197.183
      124.500     65.81617   -147.40442      197.325
      124.600     65.81682   -147.40434      197.468
      124.700     65.81747   -147.40426      197.610
      124.800     65.81812   -147.40418      197.752
      124.900     65.81877   -147.40410      197.895
      125.000     65.81942   -147.40403      198.037
      125.100     65.82007   -147.40395      198.179
      125.200     65.82072   -147.40387      198.321
      125.300     65.82137   -147.40379      198.463
      125.400     65.82203   -147.40371      198.604
      125.500     65.82268   -147.40363      198.746
      125.600     65.82333   -147.40356      198.887
      125.700     65.82398   -147.40348      199.029
      125.800     65.82463   -147.40340      199.170
      125.900     65.82528   -147.40332      199.312
      126.000     65.82593   -147.40324      199.453
      126.100     65.82658   -147.40316      199.594
      126.200     65.82723   -147.40309      199.735
      126.300     65.82788   -147.40301      199.876
      126.400     65.82853   -147.40293      200.017
      126.500     65.82918   -147.40285      200.157
      126.600     65.82983   -147.40277      200.298
      126.700     65.83048   -147.40269      200.439
      126.800     65.83113   -147.40262      200.579
      126.900     65.83178   -147.40254      200.720
      127.000     65.83244   -147.40246      200.860
      127.100     65.83309   -147.40238      201.000
      127.200     65.83374   -147.40230      201.140
      127.300     65.83439   -147.40222      201.280
      127.400     65.83504   -147.40214      201.420
      127.500     65.83569   -147.40207      201.560
      127.600     65.83634   -147.40199      201.700
      127.700     65.83699   -147.40191      201.839
      127.800     65.83764   -147.40183      201.979
      127.900     65.83829   -147.40175      202.118
      128.000     65.83894   -147.40167      202.258
      128.100     65.83959   -147.40159      202.397
      128.200     65.84024   -147.40152      202.536
      128.300     65.84089   -147.40144      202.675
      128.400     65.84154   -147.40136      202.814
      128.500     65.84219   -147.40128      202.953
      128.600     65.84284   -147.40120      203.092
      128.700     65.84349   -147.40112      203.231
      128.800     65.84414   -147.40105      203.369
      128.900     65.84479   -147.40097      203.508
      129.000     65.84544   -147.40089      203.646
      129.100     65.84609   -147.40081      203.785
      129.200     65.84674   -147.40073      203.923
      129.300     65.84739   -147.40065      204.061
      129.400     65.84804   -147.40057      204.199
      129.500     65.84869   -147.40050      204.337
      129.600     65.84934   -147.40042      204.475
      129.700     65.84999   -147.40034      204.613
      129.800     65.85064   -147.40026      204.751
      129.900     65.85129   -147.40018      204.888
      130.000     65.85194   -147.40010      205.026
      130.100     65.85258   -147.40002      205.163
      130.200     65.85323   -147.39995      205.301
      130.300     65.85388   -147.39987      205.438
      130.400     65.85453   -147.39979      205.575
      130.500     65.85518   -147.39971      205.712
      130.600     65.85583   -147.39963      205.849
      130.700     65.85648   -147.39955      205.986
      130.800     65.85713   -147.39947      206.123
      130.900     65.85778   -147.39939      206.260
      131.000     65.85843   -147.39932      206.396
      131.100     65.85908   -147.39924      206.533
      131.200     65.85973   -147.39916      206.669
      131.300     65.86038   -147.39908      206.806
      131.400     65.86103   -147.39900      206.942
      131.500     65.86168   -147.39892      207.078
      131.600     65.86233   -147.39884      207.214
      131.700     65.86297   -147.39877      207.350
      131.800     65.86362   -147.39869      207.486
      131.900     65.86427   -147.39861      207.622
      132.000     65.86492   -147.39853      207.758
      132.100     65.86557   -147.39845      207.893
      132.200     65.86622   -147.39837      208.029
      132.300     65.86687   -147.39829      208.164
      132.400     65.86752   -147.39821      208.300
      132.500     65.86817   -147.39814      208.435
      132.600     65.86882   -147.39806      208.570
      132.700     65.86946   -147.39798      208.705
      132.800     65.87011   -147.39790      208.840
      132.900     65.87076   -147.39782      208.975
      133.000     65.87141   -147.39774      209.110
      133.100     65.87206   -147.39766      209.245
      133.200     65.87271   -147.39759      209.379
      133.300     65.87336   -147.39751      209.514
      133.400     65.87401   -147.39743      209.648
      133.500     65.87465   -147.39735      209.783
      133.600     65.87530   -147.39727      209.917
      133.700     65.87595   -147.39719      210.051
      133.800     65.87660   -147.39711      210.185
      133.900     65.87725   -147.39703      210.319
      134.000     65.87790   -147.39696      210.453
      134.100     65.87855   -147.39688      210.587
      134.200     65.87919   -147.39680      210.720
      134.300     65.87984   -147.39672      210.854
      134.400     65.88049   -147.39664      210.988
      134.500     65.88114   -147.39656      211.121
      134.600     65.88179   -147.39648      211.254
      134.700     65.88244   -147.39640      211.388
      134.800     65.88308   -147.39632      211.521
      134.900     65.88373   -147.39625      211.654
      135.000     65.88438   -147.39617      211.787
      135.100     65.88503   -147.39609      211.920
      135.200     65.88568   -147.39601      212.053
      135.300     65.88632   -147.39593      212.185
      135.400     65.88697   -147.39585      212.318
      135.500     65.88762   -147.39577      212.450
      135.600     65.88827   -147.39569      212.583
      135.700     65.88892   -147.39562      212.715
      135.800     65.88957   -147.39554      212.847
      135.900     65.89021   -147.39546      212.980
      136.000     65.89086   -147.39538      213.112
      136.100     65.89151   -147.39530      213.244
      136.200     65.89216   -147.39522      213.376
      136.300     65.89280   -147.39514      213.507
      136.400     65.89345   -147.39506      213.639
      136.500     65.89410   -147.39498      213.771
      136.600     65.89475   -147.39491      213.902
      136.700     65.89540   -147.39483      214.034
      136.800     65.89604   -147.39475      214.165
      136.900     65.89669   -147.39467      214.296
      137.000     65.89734   -147.39459      214.427
      137.100     65.89799   -147.39451      214.558
      137.200     65.89863   -147.39443      214.689
      137.300     65.89928   -147.39435      214.820
      137.400     65.89993   -147.39427      214.951
      137.500     65.90058   -147.39419      215.082
      137.600     65.90122   -147.39412      215.212
      137.700     65.90187   -147.39404      215.343
      137.800     65.90252   -147.39396      215.473
      137.900     65.90317   -147.39388      215.604
      138.000     65.90381   -147.39380      215.734
      138.100     65.90446   -147.39372      215.864
      138.200     65.90511   -147.39364      215.994
      138.300     65.90576   -147.39356      216.124
      138.400     65.90640   -147.39348      216.254
      138.500     65.90705   -147.39341      216.384
      138.600     65.90770   -147.39333      216.514
